"17739",,"static_requests","38","0.00%","36","0.00%","14394011","0.00%","4457868","169399000","84256000","GET","---","/nistpubs/jres/093/jresv93n4p533_A1b.pdf"
"31345",,"static_requests","8","0.00%","8","0.00%","1959966","0.00%","12938500","103508000","69300000","GET","---","/nistpubs/Legacy/LC/nbslettercircular746.pdf"
"3582",,"static_requests","735","0.00%","372","0.00%","4137137630","0.01%","4344084","3192902000","87975000","GET","---","/nistpubs/jres/72b/jresv72bn4p303_a1b.pdf"
"982",,"static_requests","2469","0.02%","1512","0.00%","14676637932","0.05%","3046283","7521275000","108913000","GET","---","/nistpubs/jres/106/1/j61man.pdf"
"17657",,"static_requests","38","0.00%","38","0.00%","27613500","0.00%","2910815","110611000","42077000","GET","---","/nistpubs/ScientificPapers/nbsscientificpaper384vol16p291_A2b.pdf"
"5864",,"static_requests","361","0.00%","276","0.00%","2003925949","0.01%","5409975","1953001000","246591000","GET","---","/nistpubs/jres/61/jresv61n5p413_A1b.pdf"
"8432",,"static_requests","221","0.00%","219","0.00%","693187983","0.00%","2246597","496498000","223060000","GET","---","/nistpubs/Legacy/TN/nbstechnicalnote417.pdf"
"24051",,"static_requests","23","0.00%","20","0.00%","14675412","0.00%","3633956","83581000","36389000","GET","---","/nistpubs/Legacy/LC/nbslettercircular904.pdf"
"19496",,"static_requests","34","0.00%","33","0.00%","173864998","0.00%","8052558","273787000","130847000","GET","---","/nistpubs/jres/22/jresv22n3p295_A1b.pdf"
"6201",,"static_requests","366","0.00%","314","0.00%","2086939991","0.01%","4272051","1563571000","142351000","GET","---","/nistpubs/Legacy/IR/nistir5748.pdf"
"17734",,"static_requests","38","0.00%","36","0.00%","33093413","0.00%","11267368","428160000","147851000","GET","---","/nistpubs/jres/110/4/j110-4ezh.pdf"
"23779",,"static_requests","19","0.00%","19","0.00%","22312029","0.00%","1300105","24702000","9085000","GET","---","/nistpubs/bulletin/05/nbsbulletinv5n3p435_A2b.pdf"
"26555",,"static_requests","14","0.00%","14","0.00%","31377484","0.00%","13400500","187607000","155564000","GET","---","/nistpubs/Legacy/brpd-crpl-d/brpd-crpl-d15.pdf"
"16732",,"static_requests","43","0.00%","41","0.00%","4991406","0.00%","1239046","53279000","28851000","GET","---","/nistpubs/jres/094/jresv94n4p263_A1b.pdf"
"26676",,"static_requests","17","0.00%","16","0.00%","22836730","0.00%","1266470","21530000","7807000","GET","---","/nistpubs/specialpublications/nist.sp.800-12r1.pdf"
"2421",,"static_requests","1092","0.01%","580","0.00%","4688804499","0.01%","3362974","3672368000","150642000","GET","---","/nistpubs/Legacy/IR/nistir5095.pdf"
"10385",,"static_requests","128","0.00%","107","0.00%","8431813","0.00%","852070","109065000","32811000","GET","---","/nistpubs/jres/104/4/html/figures/mac_f02.gif"
