"21936",,"static_requests","3","0.00%","2","0.00%","114420321","0.00%","79965333","239896000","127463000","GET","---","/nistpubs/Legacy/SP/nistspecialpublication500-251.pdf"
"8236",,"static_requests","12","0.00%","5","0.00%","43154828","0.00%","19311750","231741000","216741000","GET","---","/nistpubs/jres/68C/jresv68Cn2p91_A1b.pdf"
"6909",,"static_requests","19","0.00%","9","0.00%","111773651","0.00%","6663157","126600000","47459000","GET","---","/nistpubs/jres/28/jresv28n6p795_A1b.pdf"
"15989",,"static_requests","5","0.00%","5","0.00%","5880320","0.00%","491800","2459000","1360000","GET","---","/nistpubs/TechnicalNotes/NIST.TN.1991.pdf"
"13841",,"static_requests","7","0.00%","7","0.00%","4380614","0.00%","327142","2290000","1499000","GET","---","/nistpubs/Legacy/RPT/nbsreport7100.pdf"
"2867",,"static_requests","67","0.00%","27","0.00%","394570052","0.01%","22490940","1506893000","991424000","GET","---","/nistpubs/jres/64C/jresv64Cn2p121_A1b.pdf"
"26310",,"static_requests","2","0.00%","2","0.00%","1631154","0.00%","157000","314000","208000","GET","---","/nistpubs/Legacy/IR/nbsir78-1454.pdf"
"12283",,"static_requests","8","0.00%","5","0.00%","34629377","0.00%","4913375","39307000","31135000","GET","---","/nistpubs/Legacy/IR/nistir7248.pdf"
"13083",,"static_requests","5","0.00%","5","0.00%","8488335","0.00%","637000","3185000","2488000","GET","---","/nistpubs/jres/7/jresv7n3p585_a2b.pdf"
"15159",,"static_requests","4","0.00%","4","0.00%","3278336","0.00%","2445750","9783000","4300000","GET","---","/nistpubs/jres/67D/jresv67Dn6p753_A1b.pdf"
"10899",,"static_requests","9","0.00%","6","0.00%","42401382","0.00%","8427222","75845000","61749000","GET","---","/nistpubs/Legacy/SP/nbsspecialpublication400-80.pdf"
"25290",,"static_requests","2","0.00%","2","0.00%","1998920","0.00%","99500","199000","150000","GET","---","/nistpubs/nbstechnologic/nbstechnologicpaperT158.pdf"
"16315",,"static_requests","6","0.00%","6","0.00%","9945828","0.00%","4900500","29403000","19808000","GET","---","/nistpubs/Legacy/IR/nistir5607.pdf"
"5111",,"static_requests","30","0.00%","30","0.00%","63842528","0.00%","764633","22939000","11409000","GET","---","/nistpubs/ir/2020/NIST.IR.8212-draft.pdf"
"12939",,"static_requests","7","0.00%","7","0.00%","7687008","0.00%","1125857","7881000","2339000","GET","---","/nistpubs/ir/2023/nist.ir.8406.pdf"
"29127",,"static_requests","1","0.00%","1","0.00%","1761914","0.00%","2188000","2188000","2188000","GET","---","/nistpubs/Legacy/RPT/nbsreport9953.pdf"
"20576",,"static_requests","4","0.00%","4","0.00%","6051364","0.00%","502000","2008000","929000","GET","---","/nistpubs/Legacy/brpd-crpl-d/brpd-crpl-d129.pdf"
"28499",,"static_requests","2","0.00%","2","0.00%","8564752","0.00%","865000","1730000","991000","GET","---","/nistpubs/Legacy/IR/nbsir78-888.pdf"
"1530",,"static_requests","122","0.00%","98","0.00%","184802166","0.00%","495778","60485000","17774000","GET","---","/nistpubs/Legacy/SP/nistspecialpublication800-60ver2v2.pdf"
"23253",,"static_requests","3","0.00%","3","0.00%","19388087","0.00%","102029666","306089000","297925000","GET","---","/nistpubs/Legacy/IR/nbsir76-1058.pdf"
"29793",,"static_requests","1","0.00%","1","0.00%","5040693","0.00%","3269000","3269000","3269000","GET","---","/nistpubs/Legacy/SP/nistspecialpublication838-14.pdf"
"15539",,"static_requests","4","0.00%","4","0.00%","4703494","0.00%","1097750","4391000","2488000","GET","---","/nistpubs/Legacy/IR/nbsir86-3317.pdf"
"26919",,"static_requests","2","0.00%","2","0.00%","10360208","0.00%","367000","734000","439000","GET","---","/nistpubs/Legacy/SP/nistspecialpublication838-15.pdf"
